Initial Topology,,,,Target Topology,,
fa004.uu001.f04,eb01.f01,800000000000.0,,fa004.uu001.f08,eb01.f01,800000000000.0
fa004.uu002.f01,eb01.f01,800000000000.0,,fa004.uu002.f05,eb01.f01,800000000000.0
fa004.uu002.f02,eb01.f01,800000000000.0,,fa004.uu002.f06,eb01.f01,800000000000.0
fa004.uu002.f03,eb01.f01,800000000000.0,,fa004.uu002.f07,eb01.f01,800000000000.0
fa004.uu002.f04,eb01.f01,800000000000.0,,fa004.uu002.f08,eb01.f01,800000000000.0
fa004.uu003.f01,eb01.f01,800000000000.0,,fa004.uu003.f05,eb01.f01,800000000000.0
fa004.uu003.f02,eb01.f01,800000000000.0,,fa004.uu003.f06,eb01.f01,800000000000.0
fa004.uu003.f03,eb01.f01,800000000000.0,,fa004.uu003.f07,eb01.f01,800000000000.0
fa004.uu003.f04,eb01.f01,800000000000.0,,fa004.uu003.f08,eb01.f01,800000000000.0
fa004.uu004.f01,eb01.f01,800000000000.0,,fa004.uu004.f05,eb01.f01,800000000000.0
fa004.uu004.f02,eb01.f01,800000000000.0,,fa004.uu004.f06,eb01.f01,800000000000.0
fa004.uu004.f03,eb01.f01,800000000000.0,,fa004.uu004.f07,eb01.f01,800000000000.0
fa004.uu004.f04,eb01.f01,800000000000.0,,fa004.uu004.f08,eb01.f01,800000000000.0
fa001.du001.f01,fa001.uu001.f01,800000000000.0,,fa001.du001.f05,fa001.uu001.f05,800000000000.0
fa001.du001.f01,fa001.uu002.f01,800000000000.0,,fa001.du001.f05,fa001.uu002.f05,800000000000.0
fa001.du001.f01,fa001.uu003.f01,800000000000.0,,fa001.du001.f05,fa001.uu003.f05,800000000000.0
fa001.du001.f01,fa001.uu004.f01,800000000000.0,,fa001.du001.f05,fa001.uu004.f05,800000000000.0
fa001.du001.f02,fa001.uu001.f02,800000000000.0,,fa001.du001.f06,fa001.uu001.f06,800000000000.0
fa001.du001.f02,fa001.uu002.f02,800000000000.0,,fa001.du001.f06,fa001.uu002.f06,800000000000.0
fa001.du001.f02,fa001.uu003.f02,800000000000.0,,fa001.du001.f06,fa001.uu003.f06,800000000000.0
fa001.du001.f02,fa001.uu004.f02,800000000000.0,,fa001.du001.f06,fa001.uu004.f06,800000000000.0
fa001.du001.f03,fa001.uu001.f03,800000000000.0,,fa001.du001.f07,fa001.uu001.f07,800000000000.0
fa001.du001.f03,fa001.uu002.f03,800000000000.0,,fa001.du001.f07,fa001.uu002.f07,800000000000.0
fa001.du001.f03,fa001.uu003.f03,800000000000.0,,fa001.du001.f07,fa001.uu003.f07,800000000000.0
fa001.du001.f03,fa001.uu004.f03,800000000000.0,,fa001.du001.f07,fa001.uu004.f07,800000000000.0
fa001.du001.f04,fa001.uu001.f04,800000000000.0,,fa001.du001.f08,fa001.uu001.f08,800000000000.0
fa001.du001.f04,fa001.uu002.f04,800000000000.0,,fa001.du001.f08,fa001.uu002.f08,800000000000.0
fa001.du001.f04,fa001.uu003.f04,800000000000.0,,fa001.du001.f08,fa001.uu003.f08,800000000000.0
fa001.du001.f04,fa001.uu004.f04,800000000000.0,,fa001.du001.f08,fa001.uu004.f08,800000000000.0
fa001.du002.f01,fa001.uu001.f01,800000000000.0,,fa001.du002.f05,fa001.uu001.f05,800000000000.0
fa001.du002.f01,fa001.uu002.f01,800000000000.0,,fa001.du002.f05,fa001.uu002.f05,800000000000.0
fa001.du002.f01,fa001.uu003.f01,800000000000.0,,fa001.du002.f05,fa001.uu003.f05,800000000000.0
fa001.du002.f01,fa001.uu004.f01,800000000000.0,,fa001.du002.f05,fa001.uu004.f05,800000000000.0
fa001.du002.f02,fa001.uu001.f02,800000000000.0,,fa001.du002.f06,fa001.uu001.f06,800000000000.0
fa001.du002.f02,fa001.uu002.f02,800000000000.0,,fa001.du002.f06,fa001.uu002.f06,800000000000.0
fa001.du002.f02,fa001.uu003.f02,800000000000.0,,fa001.du002.f06,fa001.uu003.f06,800000000000.0
fa001.du002.f02,fa001.uu004.f02,800000000000.0,,fa001.du002.f06,fa001.uu004.f06,800000000000.0
fa001.du002.f03,fa001.uu001.f03,800000000000.0,,fa001.du002.f07,fa001.uu001.f07,800000000000.0
fa001.du002.f03,fa001.uu002.f03,800000000000.0,,fa001.du002.f07,fa001.uu002.f07,800000000000.0
fa001.du002.f03,fa001.uu003.f03,800000000000.0,,fa001.du002.f07,fa001.uu003.f07,800000000000.0
fa001.du002.f03,fa001.uu004.f03,800000000000.0,,fa001.du002.f07,fa001.uu004.f07,800000000000.0
fa001.du002.f04,fa001.uu001.f04,800000000000.0,,fa001.du002.f08,fa001.uu001.f08,800000000000.0
fa001.du002.f04,fa001.uu002.f04,800000000000.0,,fa001.du002.f08,fa001.uu002.f08,800000000000.0
fa001.du002.f04,fa001.uu003.f04,800000000000.0,,fa001.du002.f08,fa001.uu003.f08,800000000000.0
fa001.du002.f04,fa001.uu004.f04,800000000000.0,,fa001.du002.f08,fa001.uu004.f08,800000000000.0
fa001.du003.f01,fa001.uu001.f01,800000000000.0,,fa001.du003.f05,fa001.uu001.f05,800000000000.0
fa001.du003.f01,fa001.uu002.f01,800000000000.0,,fa001.du003.f05,fa001.uu002.f05,800000000000.0
fa001.du003.f01,fa001.uu003.f01,800000000000.0,,fa001.du003.f05,fa001.uu003.f05,800000000000.0
fa001.du003.f01,fa001.uu004.f01,800000000000.0,,fa001.du003.f05,fa001.uu004.f05,800000000000.0
fa001.du003.f02,fa001.uu001.f02,800000000000.0,,fa001.du003.f06,fa001.uu001.f06,800000000000.0
fa001.du003.f02,fa001.uu002.f02,800000000000.0,,fa001.du003.f06,fa001.uu002.f06,800000000000.0
fa001.du003.f02,fa001.uu003.f02,800000000000.0,,fa001.du003.f06,fa001.uu003.f06,800000000000.0
fa001.du003.f02,fa001.uu004.f02,800000000000.0,,fa001.du003.f06,fa001.uu004.f06,800000000000.0
fa001.du003.f03,fa001.uu001.f03,800000000000.0,,fa001.du003.f07,fa001.uu001.f07,800000000000.0
fa001.du003.f03,fa001.uu002.f03,800000000000.0,,fa001.du003.f07,fa001.uu002.f07,800000000000.0
fa001.du003.f03,fa001.uu003.f03,800000000000.0,,fa001.du003.f07,fa001.uu003.f07,800000000000.0
fa001.du003.f03,fa001.uu004.f03,800000000000.0,,fa001.du003.f07,fa001.uu004.f07,800000000000.0
fa001.du003.f04,fa001.uu001.f04,800000000000.0,,fa001.du003.f08,fa001.uu001.f08,800000000000.0
fa001.du003.f04,fa001.uu002.f04,800000000000.0,,fa001.du003.f08,fa001.uu002.f08,800000000000.0
fa001.du003.f04,fa001.uu003.f04,800000000000.0,,fa001.du003.f08,fa001.uu003.f08,800000000000.0
fa001.du003.f04,fa001.uu004.f04,800000000000.0,,fa001.du003.f08,fa001.uu004.f08,800000000000.0
fa001.du004.f01,fa001.uu001.f01,800000000000.0,,fa001.du004.f05,fa001.uu001.f05,800000000000.0
fa001.du004.f01,fa001.uu002.f01,800000000000.0,,fa001.du004.f05,fa001.uu002.f05,800000000000.0
fa001.du004.f01,fa001.uu003.f01,800000000000.0,,fa001.du004.f05,fa001.uu003.f05,800000000000.0
fa001.du004.f01,fa001.uu004.f01,800000000000.0,,fa001.du004.f05,fa001.uu004.f05,800000000000.0
fa001.du004.f02,fa001.uu001.f02,800000000000.0,,fa001.du004.f06,fa001.uu001.f06,800000000000.0
fa001.du004.f02,fa001.uu002.f02,800000000000.0,,fa001.du004.f06,fa001.uu002.f06,800000000000.0
fa001.du004.f02,fa001.uu003.f02,800000000000.0,,fa001.du004.f06,fa001.uu003.f06,800000000000.0
fa001.du004.f02,fa001.uu004.f02,800000000000.0,,fa001.du004.f06,fa001.uu004.f06,800000000000.0
fa001.du004.f03,fa001.uu001.f03,800000000000.0,,fa001.du004.f07,fa001.uu001.f07,800000000000.0
fa001.du004.f03,fa001.uu002.f03,800000000000.0,,fa001.du004.f07,fa001.uu002.f07,800000000000.0
fa001.du004.f03,fa001.uu003.f03,800000000000.0,,fa001.du004.f07,fa001.uu003.f07,800000000000.0
fa001.du004.f03,fa001.uu004.f03,800000000000.0,,fa001.du004.f07,fa001.uu004.f07,800000000000.0
fa001.du004.f04,fa001.uu001.f04,800000000000.0,,fa001.du004.f08,fa001.uu001.f08,800000000000.0
fa001.du004.f04,fa001.uu002.f04,800000000000.0,,fa001.du004.f08,fa001.uu002.f08,800000000000.0
fa001.du004.f04,fa001.uu003.f04,800000000000.0,,fa001.du004.f08,fa001.uu003.f08,800000000000.0
fa001.du004.f04,fa001.uu004.f04,800000000000.0,,fa001.du004.f08,fa001.uu004.f08,800000000000.0
fa002.du001.f01,fa002.uu001.f01,800000000000.0,,fa002.du001.f05,fa002.uu001.f05,800000000000.0
fa002.du001.f01,fa002.uu002.f01,800000000000.0,,fa002.du001.f05,fa002.uu002.f05,800000000000.0
fa002.du001.f01,fa002.uu003.f01,800000000000.0,,fa002.du001.f05,fa002.uu003.f05,800000000000.0
fa002.du001.f01,fa002.uu004.f01,800000000000.0,,fa002.du001.f05,fa002.uu004.f05,800000000000.0
fa002.du001.f02,fa002.uu001.f02,800000000000.0,,fa002.du001.f06,fa002.uu001.f06,800000000000.0
fa002.du001.f02,fa002.uu002.f02,800000000000.0,,fa002.du001.f06,fa002.uu002.f06,800000000000.0
fa002.du001.f02,fa002.uu003.f02,800000000000.0,,fa002.du001.f06,fa002.uu003.f06,800000000000.0
fa002.du001.f02,fa002.uu004.f02,800000000000.0,,fa002.du001.f06,fa002.uu004.f06,800000000000.0
fa002.du001.f03,fa002.uu001.f03,800000000000.0,,fa002.du001.f07,fa002.uu001.f07,800000000000.0
fa002.du001.f03,fa002.uu002.f03,800000000000.0,,fa002.du001.f07,fa002.uu002.f07,800000000000.0
fa002.du001.f03,fa002.uu003.f03,800000000000.0,,fa002.du001.f07,fa002.uu003.f07,800000000000.0
fa002.du001.f03,fa002.uu004.f03,800000000000.0,,fa002.du001.f07,fa002.uu004.f07,800000000000.0
fa002.du001.f04,fa002.uu001.f04,800000000000.0,,fa002.du001.f08,fa002.uu001.f08,800000000000.0
fa002.du001.f04,fa002.uu002.f04,800000000000.0,,fa002.du001.f08,fa002.uu002.f08,800000000000.0
fa002.du001.f04,fa002.uu003.f04,800000000000.0,,fa002.du001.f08,fa002.uu003.f08,800000000000.0
fa002.du001.f04,fa002.uu004.f04,800000000000.0,,fa002.du001.f08,fa002.uu004.f08,800000000000.0
fa002.du002.f01,fa002.uu001.f01,800000000000.0,,fa002.du002.f05,fa002.uu001.f05,800000000000.0
fa002.du002.f01,fa002.uu002.f01,800000000000.0,,fa002.du002.f05,fa002.uu002.f05,800000000000.0
fa002.du002.f01,fa002.uu003.f01,800000000000.0,,fa002.du002.f05,fa002.uu003.f05,800000000000.0
fa002.du002.f01,fa002.uu004.f01,800000000000.0,,fa002.du002.f05,fa002.uu004.f05,800000000000.0
fa002.du002.f02,fa002.uu001.f02,800000000000.0,,fa002.du002.f06,fa002.uu001.f06,800000000000.0
fa002.du002.f02,fa002.uu002.f02,800000000000.0,,fa002.du002.f06,fa002.uu002.f06,800000000000.0
fa002.du002.f02,fa002.uu003.f02,800000000000.0,,fa002.du002.f06,fa002.uu003.f06,800000000000.0
fa002.du002.f02,fa002.uu004.f02,800000000000.0,,fa002.du002.f06,fa002.uu004.f06,800000000000.0
fa002.du002.f03,fa002.uu001.f03,800000000000.0,,fa002.du002.f07,fa002.uu001.f07,800000000000.0
fa002.du002.f03,fa002.uu002.f03,800000000000.0,,fa002.du002.f07,fa002.uu002.f07,800000000000.0
fa002.du002.f03,fa002.uu003.f03,800000000000.0,,fa002.du002.f07,fa002.uu003.f07,800000000000.0
fa002.du002.f03,fa002.uu004.f03,800000000000.0,,fa002.du002.f07,fa002.uu004.f07,800000000000.0
fa002.du002.f04,fa002.uu001.f04,800000000000.0,,fa002.du002.f08,fa002.uu001.f08,800000000000.0
fa002.du002.f04,fa002.uu002.f04,800000000000.0,,fa002.du002.f08,fa002.uu002.f08,800000000000.0
fa002.du002.f04,fa002.uu003.f04,800000000000.0,,fa002.du002.f08,fa002.uu003.f08,800000000000.0
fa002.du002.f04,fa002.uu004.f04,800000000000.0,,fa002.du002.f08,fa002.uu004.f08,800000000000.0
fa002.du003.f01,fa002.uu001.f01,800000000000.0,,fa002.du003.f05,fa002.uu001.f05,800000000000.0
fa002.du003.f01,fa002.uu002.f01,800000000000.0,,fa002.du003.f05,fa002.uu002.f05,800000000000.0
fa002.du003.f01,fa002.uu003.f01,800000000000.0,,fa002.du003.f05,fa002.uu003.f05,800000000000.0
fa002.du003.f01,fa002.uu004.f01,800000000000.0,,fa002.du003.f05,fa002.uu004.f05,800000000000.0
fa002.du003.f02,fa002.uu001.f02,800000000000.0,,fa002.du003.f06,fa002.uu001.f06,800000000000.0
fa002.du003.f02,fa002.uu002.f02,800000000000.0,,fa002.du003.f06,fa002.uu002.f06,800000000000.0
fa002.du003.f02,fa002.uu003.f02,800000000000.0,,fa002.du003.f06,fa002.uu003.f06,800000000000.0
fa002.du003.f02,fa002.uu004.f02,800000000000.0,,fa002.du003.f06,fa002.uu004.f06,800000000000.0
fa002.du003.f03,fa002.uu001.f03,800000000000.0,,fa002.du003.f07,fa002.uu001.f07,800000000000.0
fa002.du003.f03,fa002.uu002.f03,800000000000.0,,fa002.du003.f07,fa002.uu002.f07,800000000000.0
fa002.du003.f03,fa002.uu003.f03,800000000000.0,,fa002.du003.f07,fa002.uu003.f07,800000000000.0
fa002.du003.f03,fa002.uu004.f03,800000000000.0,,fa002.du003.f07,fa002.uu004.f07,800000000000.0
fa002.du003.f04,fa002.uu001.f04,800000000000.0,,fa002.du003.f08,fa002.uu001.f08,800000000000.0
fa002.du003.f04,fa002.uu002.f04,800000000000.0,,fa002.du003.f08,fa002.uu002.f08,800000000000.0
fa002.du003.f04,fa002.uu003.f04,800000000000.0,,fa002.du003.f08,fa002.uu003.f08,800000000000.0
fa002.du003.f04,fa002.uu004.f04,800000000000.0,,fa002.du003.f08,fa002.uu004.f08,800000000000.0
fa002.du004.f01,fa002.uu001.f01,800000000000.0,,fa002.du004.f05,fa002.uu001.f05,800000000000.0
fa002.du004.f01,fa002.uu002.f01,800000000000.0,,fa002.du004.f05,fa002.uu002.f05,800000000000.0
fa002.du004.f01,fa002.uu003.f01,800000000000.0,,fa002.du004.f05,fa002.uu003.f05,800000000000.0
fa002.du004.f01,fa002.uu004.f01,800000000000.0,,fa002.du004.f05,fa002.uu004.f05,800000000000.0
fa002.du004.f02,fa002.uu001.f02,800000000000.0,,fa002.du004.f06,fa002.uu001.f06,800000000000.0
fa002.du004.f02,fa002.uu002.f02,800000000000.0,,fa002.du004.f06,fa002.uu002.f06,800000000000.0
fa002.du004.f02,fa002.uu003.f02,800000000000.0,,fa002.du004.f06,fa002.uu003.f06,800000000000.0
fa002.du004.f02,fa002.uu004.f02,800000000000.0,,fa002.du004.f06,fa002.uu004.f06,800000000000.0
fa002.du004.f03,fa002.uu001.f03,800000000000.0,,fa002.du004.f07,fa002.uu001.f07,800000000000.0
fa002.du004.f03,fa002.uu002.f03,800000000000.0,,fa002.du004.f07,fa002.uu002.f07,800000000000.0
fa002.du004.f03,fa002.uu003.f03,800000000000.0,,fa002.du004.f07,fa002.uu003.f07,800000000000.0
fa002.du004.f03,fa002.uu004.f03,800000000000.0,,fa002.du004.f07,fa002.uu004.f07,800000000000.0
fa002.du004.f04,fa002.uu001.f04,800000000000.0,,fa002.du004.f08,fa002.uu001.f08,800000000000.0
fa002.du004.f04,fa002.uu002.f04,800000000000.0,,fa002.du004.f08,fa002.uu002.f08,800000000000.0
fa002.du004.f04,fa002.uu003.f04,800000000000.0,,fa002.du004.f08,fa002.uu003.f08,800000000000.0
fa002.du004.f04,fa002.uu004.f04,800000000000.0,,fa002.du004.f08,fa002.uu004.f08,800000000000.0
fa003.du001.f01,fa003.uu001.f01,800000000000.0,,fa003.du001.f05,fa003.uu001.f05,800000000000.0
fa003.du001.f01,fa003.uu002.f01,800000000000.0,,fa003.du001.f05,fa003.uu002.f05,800000000000.0
fa003.du001.f01,fa003.uu003.f01,800000000000.0,,fa003.du001.f05,fa003.uu003.f05,800000000000.0
fa003.du001.f01,fa003.uu004.f01,800000000000.0,,fa003.du001.f05,fa003.uu004.f05,800000000000.0
fa003.du001.f02,fa003.uu001.f02,800000000000.0,,fa003.du001.f06,fa003.uu001.f06,800000000000.0
fa003.du001.f02,fa003.uu002.f02,800000000000.0,,fa003.du001.f06,fa003.uu002.f06,800000000000.0
fa003.du001.f02,fa003.uu003.f02,800000000000.0,,fa003.du001.f06,fa003.uu003.f06,800000000000.0
fa003.du001.f02,fa003.uu004.f02,800000000000.0,,fa003.du001.f06,fa003.uu004.f06,800000000000.0
fa003.du001.f03,fa003.uu001.f03,800000000000.0,,fa003.du001.f07,fa003.uu001.f07,800000000000.0
fa003.du001.f03,fa003.uu002.f03,800000000000.0,,fa003.du001.f07,fa003.uu002.f07,800000000000.0
fa003.du001.f03,fa003.uu003.f03,800000000000.0,,fa003.du001.f07,fa003.uu003.f07,800000000000.0
fa003.du001.f03,fa003.uu004.f03,800000000000.0,,fa003.du001.f07,fa003.uu004.f07,800000000000.0
fa003.du001.f04,fa003.uu001.f04,800000000000.0,,fa003.du001.f08,fa003.uu001.f08,800000000000.0
fa003.du001.f04,fa003.uu002.f04,800000000000.0,,fa003.du001.f08,fa003.uu002.f08,800000000000.0
fa003.du001.f04,fa003.uu003.f04,800000000000.0,,fa003.du001.f08,fa003.uu003.f08,800000000000.0
fa003.du001.f04,fa003.uu004.f04,800000000000.0,,fa003.du001.f08,fa003.uu004.f08,800000000000.0
fa003.du002.f01,fa003.uu001.f01,800000000000.0,,fa003.du002.f05,fa003.uu001.f05,800000000000.0
fa003.du002.f01,fa003.uu002.f01,800000000000.0,,fa003.du002.f05,fa003.uu002.f05,800000000000.0
fa003.du002.f01,fa003.uu003.f01,800000000000.0,,fa003.du002.f05,fa003.uu003.f05,800000000000.0
fa003.du002.f01,fa003.uu004.f01,800000000000.0,,fa003.du002.f05,fa003.uu004.f05,800000000000.0
fa003.du002.f02,fa003.uu001.f02,800000000000.0,,fa003.du002.f06,fa003.uu001.f06,800000000000.0
fa003.du002.f02,fa003.uu002.f02,800000000000.0,,fa003.du002.f06,fa003.uu002.f06,800000000000.0
fa003.du002.f02,fa003.uu003.f02,800000000000.0,,fa003.du002.f06,fa003.uu003.f06,800000000000.0
fa003.du002.f02,fa003.uu004.f02,800000000000.0,,fa003.du002.f06,fa003.uu004.f06,800000000000.0
fa003.du002.f03,fa003.uu001.f03,800000000000.0,,fa003.du002.f07,fa003.uu001.f07,800000000000.0
fa003.du002.f03,fa003.uu002.f03,800000000000.0,,fa003.du002.f07,fa003.uu002.f07,800000000000.0
fa003.du002.f03,fa003.uu003.f03,800000000000.0,,fa003.du002.f07,fa003.uu003.f07,800000000000.0
fa003.du002.f03,fa003.uu004.f03,800000000000.0,,fa003.du002.f07,fa003.uu004.f07,800000000000.0
fa003.du002.f04,fa003.uu001.f04,800000000000.0,,fa003.du002.f08,fa003.uu001.f08,800000000000.0
fa003.du002.f04,fa003.uu002.f04,800000000000.0,,fa003.du002.f08,fa003.uu002.f08,800000000000.0
fa003.du002.f04,fa003.uu003.f04,800000000000.0,,fa003.du002.f08,fa003.uu003.f08,800000000000.0
fa003.du002.f04,fa003.uu004.f04,800000000000.0,,fa003.du002.f08,fa003.uu004.f08,800000000000.0
fa003.du003.f01,fa003.uu001.f01,800000000000.0,,fa003.du003.f05,fa003.uu001.f05,800000000000.0
fa003.du003.f01,fa003.uu002.f01,800000000000.0,,fa003.du003.f05,fa003.uu002.f05,800000000000.0
fa003.du003.f01,fa003.uu003.f01,800000000000.0,,fa003.du003.f05,fa003.uu003.f05,800000000000.0
fa003.du003.f01,fa003.uu004.f01,800000000000.0,,fa003.du003.f05,fa003.uu004.f05,800000000000.0
fa003.du003.f02,fa003.uu001.f02,800000000000.0,,fa003.du003.f06,fa003.uu001.f06,800000000000.0
fa003.du003.f02,fa003.uu002.f02,800000000000.0,,fa003.du003.f06,fa003.uu002.f06,800000000000.0
fa003.du003.f02,fa003.uu003.f02,800000000000.0,,fa003.du003.f06,fa003.uu003.f06,800000000000.0
fa003.du003.f02,fa003.uu004.f02,800000000000.0,,fa003.du003.f06,fa003.uu004.f06,800000000000.0
fa003.du003.f03,fa003.uu001.f03,800000000000.0,,fa003.du003.f07,fa003.uu001.f07,800000000000.0
fa003.du003.f03,fa003.uu002.f03,800000000000.0,,fa003.du003.f07,fa003.uu002.f07,800000000000.0
fa003.du003.f03,fa003.uu003.f03,800000000000.0,,fa003.du003.f07,fa003.uu003.f07,800000000000.0
fa003.du003.f03,fa003.uu004.f03,800000000000.0,,fa003.du003.f07,fa003.uu004.f07,800000000000.0
fa003.du003.f04,fa003.uu001.f04,800000000000.0,,fa003.du003.f08,fa003.uu001.f08,800000000000.0
fa003.du003.f04,fa003.uu002.f04,800000000000.0,,fa003.du003.f08,fa003.uu002.f08,800000000000.0
fa003.du003.f04,fa003.uu003.f04,800000000000.0,,fa003.du003.f08,fa003.uu003.f08,800000000000.0
fa003.du003.f04,fa003.uu004.f04,800000000000.0,,fa003.du003.f08,fa003.uu004.f08,800000000000.0
fa003.du004.f01,fa003.uu001.f01,800000000000.0,,fa003.du004.f05,fa003.uu001.f05,800000000000.0
fa003.du004.f01,fa003.uu002.f01,800000000000.0,,fa003.du004.f05,fa003.uu002.f05,800000000000.0
fa003.du004.f01,fa003.uu003.f01,800000000000.0,,fa003.du004.f05,fa003.uu003.f05,800000000000.0
fa003.du004.f01,fa003.uu004.f01,800000000000.0,,fa003.du004.f05,fa003.uu004.f05,800000000000.0
fa003.du004.f02,fa003.uu001.f02,800000000000.0,,fa003.du004.f06,fa003.uu001.f06,800000000000.0
fa003.du004.f02,fa003.uu002.f02,800000000000.0,,fa003.du004.f06,fa003.uu002.f06,800000000000.0
fa003.du004.f02,fa003.uu003.f02,800000000000.0,,fa003.du004.f06,fa003.uu003.f06,800000000000.0
fa003.du004.f02,fa003.uu004.f02,800000000000.0,,fa003.du004.f06,fa003.uu004.f06,800000000000.0
fa003.du004.f03,fa003.uu001.f03,800000000000.0,,fa003.du004.f07,fa003.uu001.f07,800000000000.0
fa003.du004.f03,fa003.uu002.f03,800000000000.0,,fa003.du004.f07,fa003.uu002.f07,800000000000.0
fa003.du004.f03,fa003.uu003.f03,800000000000.0,,fa003.du004.f07,fa003.uu003.f07,800000000000.0
